2026-06-11T20:10:19.424093+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:39:12.550206+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:39:13.865899+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:42:53.661720+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:42:54.740731+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:42:54.740731+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:42:55.045970+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:42:55.329982+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:42:57.092405+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:47:04.609766+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:47:05.698286+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:47:05.698804+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:47:05.994675+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:47:06.272164+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:47:17.598317+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:49:10.140428+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:49:11.216115+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:49:11.217375+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:49:11.501505+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:49:11.776224+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:49:12.767280+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T20:11:37.219286+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T20:11:38.755056+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T20:11:38.755056+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T20:11:39.128391+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T20:11:39.418259+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T20:12:39.154337+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T20:27:20.883625+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T20:27:22.854222+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T20:27:22.855233+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T20:27:23.284821+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T20:27:23.567849+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T20:28:04.841562+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T20:28:05.470638+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T20:28:49.156026+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T20:28:49.746363+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T20:30:33.742721+0530 | INFO | pipeline:run_pipeline | PIPELINE START: 'i have fever how can i cure it'
2026-06-15T20:30:33.747854+0530 | INFO | memory.session_manager:create_session | 🆕 Created new session: b02a8399
2026-06-15T20:30:33.814978+0530 | INFO | agents.classifier:classify | Classifying with LangChain [llama3]...
2026-06-15T20:31:26.515887+0530 | INFO | agents.classifier:classify | Classification → intent=symptom_check, emergency=1, confidence=0.90
2026-06-15T20:31:26.525450+0530 | INFO | pipeline:run_pipeline | Classification: intent=symptom_check, emergency=1, confidence=0.90
2026-06-15T20:31:26.579362+0530 | INFO | agents.decision_engine:decide | Decision Engine: intent=symptom_check, level=1
2026-06-15T20:31:26.580360+0530 | INFO | agents.decision_engine:decide | Medical route: search=True, memory=False
2026-06-15T20:31:26.580360+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-15T20:31:26.580360+0530 | INFO | pipeline:run_pipeline | Running web search...
2026-06-15T20:31:26.581875+0530 | INFO | agents.web_search:_run_search | Web search: 'i have fever how can i cure it'
2026-06-15T20:31:27.346180+0530 | ERROR | agents.web_search:_run_search | DuckDuckGo search failed: unsupported format string passed to datetime.timedelta.__format__
2026-06-15T20:31:27.346180+0530 | INFO | pipeline:run_pipeline | Found 0 search results
2026-06-15T20:31:27.349712+0530 | INFO | agents.responder:generate | Generating response for intent=symptom_check
2026-06-15T20:33:32.468973+0530 | INFO | pipeline:run_pipeline | PIPELINE END: session=b02a8399, safe=True
2026-06-15T20:35:09.611870+0530 | INFO | pipeline:run_pipeline | PIPELINE START: 'can i take ibuprofen with blood thinners'
2026-06-15T20:35:09.893601+0530 | INFO | agents.classifier:classify | Classifying with LangChain [llama3]...
2026-06-15T20:35:50.377635+0530 | INFO | agents.classifier:classify | Classification → intent=medication_info, emergency=0, confidence=1.00
2026-06-15T20:35:50.381140+0530 | INFO | pipeline:run_pipeline | Classification: intent=medication_info, emergency=0, confidence=1.00
2026-06-15T20:35:50.411006+0530 | INFO | agents.decision_engine:decide | Decision Engine: intent=medication_info, level=0
2026-06-15T20:35:50.412570+0530 | INFO | agents.decision_engine:decide | Medical route: search=True, memory=False
2026-06-15T20:35:50.412570+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-15T20:35:50.413697+0530 | INFO | pipeline:run_pipeline | Running web search...
2026-06-15T20:35:50.414697+0530 | INFO | agents.web_search:_run_search | Web search: 'can i take ibuprofen with blood thinners'
2026-06-15T20:35:52.317187+0530 | ERROR | agents.web_search:_run_search | DuckDuckGo search failed: unsupported format string passed to datetime.timedelta.__format__
2026-06-15T20:35:52.319188+0530 | INFO | pipeline:run_pipeline | Found 0 search results
2026-06-15T20:35:52.325365+0530 | INFO | agents.responder:generate | Generating response for intent=medication_info
2026-06-15T20:37:50.730684+0530 | INFO | pipeline:run_pipeline | PIPELINE END: session=b02a8399, safe=True
